agriculture,industry,services,gdp_log,year,country,unemployment_rate,target
14.0616355118736,18.4555606292326,67.4828038588938,24.767366492594952,2020,Panama,14.663,14.663
8.90290999960463,27.1956209273384,63.9014690730569,26.149833351894912,2018,Iraq,13.49,13.49
5.56757113208959,24.7370959746954,69.695332893215,26.712954104361856,2009,Austria,5.371,5.371
6.26667077262793,24.6557173736831,69.077611853689,27.856792840569106,2011,"Korea, Rep.",2.992,2.992
2.44586233565352,4.56654714195317,92.9875905223933,20.099794239754242,1999,Djibouti,26.74,26.74
24.341978649386,30.9864867908984,44.6715345597156,24.997727600004623,1994,"Iran, Islamic Rep.",10.448,10.448
56.6461502564846,13.8600665339758,29.4937832095396,23.03446657840819,2006,Equatorial Guinea,7.924,7.924
12.6278523105149,29.3469785575049,58.0251691319803,22.475972119565203,1991,Cyprus,3.0,3.0
11.1028154100942,26.1526348654739,62.7442782287623,22.728213322470918,1994,Cyprus,2.7,2.7
1.21582286176094,54.5547891671205,44.2293368861244,25.74538284232568,2016,Qatar,0.15,0.15
72.0900076744538,8.24761922953324,19.662373096013,24.491666049043754,2012,Ethiopia,2.255,2.255
1.36798396486732,17.3866349083137,81.2459127956743,23.618854413577377,2013,Brunei Darussalam,6.655,6.655
63.1983935960203,14.6544435375883,22.1471628663915,26.386948522475823,1992,India,7.733,7.733
28.7042543422441,31.6016831736049,39.694062484151,26.090717081330155,2008,Romania,5.787,5.787
62.7597496867176,12.0589005425171,25.181345172968,22.58881181385368,1998,Myanmar,0.776,0.776
18.0438518169859,20.4585572478965,61.4975958960222,26.537295273529846,2011,Colombia,10.288,10.288
6.04720111657993,24.4217039046824,69.5310949787377,27.87635388459184,2012,"Korea, Rep.",2.812,2.812
3.50947689027665,37.8111533884118,58.6793669649152,28.362886103127895,1993,Germany,7.675,7.675
58.5789574716856,14.0751793099838,27.3458632183306,19.762121533575908,1999,Comoros,4.546,4.546
56.3584530062744,10.9971205189938,32.6444264747318,19.22492197649217,1992,Liberia,2.623,2.623
49.0791045489437,23.5336146632396,27.3872807878167,28.231533042321054,2011,India,7.616,7.616
1.46304233973707,56.3716895457604,42.1651895956199,25.552557546655,2010,Qatar,0.45,0.45
6.58568866607309,30.3211253996519,63.093185934275,24.97959676350332,2020,Bulgaria,5.125,5.125
2.04335453519261,32.7457196352649,65.2109258295425,22.11872057977407,2000,Malta,6.324,6.324
5.5872717153693,18.4417834745738,75.9715185697319,23.344389160669873,2010,Iceland,7.564,7.564
49.2478945916563,12.9436541033731,37.8084513049707,22.517220396030158,2000,Senegal,2.668,2.668
4.81754353666226,25.1268888081856,70.0555941828912,26.409522965446754,1997,Switzerland,4.127,4.127
9.19599811454818,38.9047069755668,51.8993414412725,23.988262446290378,1995,Slovak Republic,13.109,13.109
15.1318193365467,33.1074790685994,51.7606908258721,25.253539480842676,2001,Malaysia,3.53,3.53
38.1609804036611,8.94154834545881,52.8974712508801,24.333396977594024,2005,Angola,16.36,16.36
42.8557816002554,20.7486256461433,36.3955927536012,26.29520167595316,2007,Thailand,1.18,1.18
56.8499019175073,7.79835874643459,35.351729039224,25.22857613446782,2015,Angola,16.49,16.49
14.538486538451,23.0475428371669,62.4139706243821,25.735591701801397,2002,Greece,10.346,10.346
72.9991247575342,6.65923499077447,20.3416402516913,21.614436774510658,2011,Central African Republic,5.281,5.281
11.7764962196683,26.6357683700056,61.587735410326,24.82452840815222,1992,"Venezuela, RB",7.69,7.69
10.7842355437307,25.1567721964057,64.0589702914354,26.101025777768445,2012,Portugal,15.531,15.531
1.90788828649554,25.8134549578829,72.2786567556216,26.190449899556924,2000,Belgium,6.586,6.586
19.0413297569641,33.02746275748,47.931207485556,22.64915212166405,2006,North Macedonia,36.392,36.392
12.0449970396684,19.8555358200118,68.097098875074,20.40859973986696,2012,St. Vincent and the Grenadines,19.867,19.867
35.640847997783,21.1775301779296,43.1816218242874,23.615414305636808,2021,Albania,11.474,11.474
70.6999692134569,2.34216588638704,26.9578649001561,20.460429710325275,1993,Sierra Leone,4.285,4.285
31.9999340785207,32.636625699214,35.3634402222653,21.670826380612095,2011,Lesotho,16.157,16.157
43.3954172195222,20.3128245271617,36.2917582533161,25.05246936690433,2006,Morocco,9.67,9.67
9.42110038640239,23.098772853947,67.4801267596506,24.796765659718922,1999,New Zealand,7.023,7.023
16.3842116697661,30.3991080224689,53.2166803077651,23.09093309149323,2016,North Macedonia,24.312,24.312
0.24190241902419,13.7283039497062,86.0297936312696,22.572507741745184,2019,Guam,5.401,5.401
46.4675597490761,18.5773017843958,34.9551342479586,25.09279107432029,2020,Myanmar,1.476,1.476
49.5226799233531,19.2826832673686,31.1946509309651,23.709308076087353,2013,Cambodia,0.438,0.438
42.7099717644807,15.2612716086802,42.0287566268392,21.28459408433529,1995,Moldova,5.3,5.3
65.6103062501644,12.2665913695186,22.1230788891102,22.623873453916666,2000,Zimbabwe,5.684,5.684
1.01157425510284,19.0310471572691,79.9573785876281,23.516746882485393,2019,Malta,3.616,3.616
17.7979668591489,25.5916845973712,56.6103485434799,25.72542438060978,2007,Ukraine,6.351,6.351
0.831317133877808,24.725344021277,74.4432924776673,25.468490036583553,2004,Singapore,5.84,5.84
46.5890700291054,18.3400733643662,35.0708566065285,23.397224390590964,2022,Afghanistan,14.1,14.1
2.90149476501454,38.0713192975211,59.0271859374643,26.012343949256312,2016,Czechia,3.952,3.952
16.88672965777,22.487499188259,60.625744095937,23.256792388666035,2016,Syrian Arab Republic,13.795,13.795
28.7541650194838,26.9017902524425,44.3440447280736,20.023811417406133,2020,Tonga,2.699,2.699
26.571707328152,32.1653624898626,41.2629301819854,22.012682752220847,1993,Bosnia and Herzegovina,19.454,19.454
5.54183525306375,41.3548785527978,53.1032655603809,24.930748848059284,1998,Czechia,6.455,6.455
56.0953035701703,10.0215006255939,33.8830053646822,20.827340068317536,2013,Guinea-Bissau,3.162,3.162
21.2406688881613,30.0725313588078,48.6867997530309,26.251412684229145,2019,Romania,3.912,3.912
5.89339200755227,24.6140371835349,69.4925746951031,27.946293760258364,2013,"Korea, Rep.",2.747,2.747
57.3146024903994,10.3460794360527,32.3393180735478,24.09619343874494,2022,Zambia,5.995,5.995
3.75705833606352,17.4829925417719,78.7599491221646,23.93121357432297,2017,Iceland,2.742,2.742
40.1263803076634,7.97613017243989,51.8975121136302,22.475716129028065,1993,Angola,17.399,17.399
13.2511460570012,27.5753157744756,59.1735457312591,26.474068808113227,2012,Malaysia,3.1,3.1
16.2868876464506,20.7288138613346,62.9842984922148,25.645276235469368,2016,Kazakhstan,4.96,4.96
3.65511327967499,20.5423720595516,75.8025784587431,24.179965039447442,2020,Lebanon,13.284,13.284
50.2809268503192,10.6039471654442,39.1151259842366,22.67347384145211,2005,Haiti,14.587,14.587
1.36521688015405,22.1886501127621,76.4461330070838,28.759357307798137,2007,United Kingdom,5.342,5.342
2.9643133136505,29.1425775563925,67.893109129957,24.18338510515916,2020,Estonia,6.956,6.956
52.7057452167348,17.5970798002487,29.6971749830166,22.025470186025768,1999,Benin,0.949,0.949
10.1722054751686,39.6972871662568,50.1304601246409,23.740179187132217,1994,Slovak Republic,13.654,13.654
2.70584884661577,23.2551863049872,74.038964848397,26.5953257992883,2008,Denmark,3.683,3.683
8.70463913168945,27.4495220105015,63.8458273424871,25.921203582105413,2020,Iraq,15.778,15.778
4.0941394763518,23.6620193982122,72.243841125436,26.457582115499754,2002,Switzerland,2.924,2.924
34.693515215901,18.447278066116,46.8592791850069,22.07475784079938,1994,Nicaragua,7.685,7.685
33.6093039978563,30.6119636643377,35.7787341615815,26.747790889601394,2022,Viet Nam,1.523,1.523
61.6371750441572,11.0745405522403,27.2882844036026,22.5483402394431,2005,Afghanistan,7.885,7.885
10.4004162515822,20.5706441734191,69.028864276232,23.577599145814215,2005,Uruguay,12.009,12.009
56.6507809617513,10.8221620956832,32.5267494773091,21.459989409548324,2014,Bhutan,2.63,2.63
11.5341710294291,30.5377663101794,57.9280626603916,26.897164681543643,2015,Poland,7.475,7.475
1.11131759364618,17.6818745818729,81.2068078244809,26.475892722293423,2014,Israel,5.789,5.789
3.99295133497108,22.6468268823945,73.360277161838,24.570859181052278,2013,Lebanon,8.458,8.458
37.4164177019422,24.9887919083133,37.5947903897445,26.598556521844067,2018,Pakistan,4.083,4.083
3.23498814356824,37.0610886052446,59.7039232511872,25.235357120797126,2010,Slovak Republic,14.387,14.387
36.366611194266,13.9358439411299,49.697544864604,24.973480270308226,2015,Kenya,2.762,2.762
5.27458162771133,27.5731585516464,67.1522860693938,26.472506955692143,2005,Austria,5.682,5.682
40.6864307725003,9.82294655190734,49.4909547338221,22.262923147116688,1999,Gabon,17.572,17.572
37.202098725883,16.893058659414,45.9049702433751,22.634973070728964,2011,Mauritania,9.968,9.968
16.017893309164,20.7608785101379,63.2212225634101,26.50272924262223,2016,South Africa,26.536,26.536
5.78359536877402,23.5730568780349,70.6433477531911,25.52624096181816,1991,Norway,5.407,5.407
76.7626187603957,6.80517073954238,16.4322211042999,22.831212958641764,2001,Ethiopia,3.176,3.176
52.3890515221171,11.5513329132784,36.0596603465857,20.945658296673596,1999,Kyrgyz Republic,1.743,1.743
13.301356200582,26.9405801124855,59.7580636869326,23.349894129349426,2004,Latvia,11.708,11.708
12.2271301844168,22.0190869252687,65.7537828903145,26.423536318437826,1998,Argentina,12.65,12.65
20.4458997168106,24.5547249728253,54.9993705087528,25.21458248925738,2005,Ukraine,7.18,7.18
0.921139727879885,23.1180339200343,75.9608263520858,25.724707575269488,2006,Singapore,4.48,4.48
43.4698596724635,11.0781146061009,45.4528176375558,20.705470650568543,2021,Vanuatu,4.766,4.766
23.5998587307763,31.5926812875811,44.8074599816426,30.338832232900167,2020,China,5.0,5.0
12.5370790625639,37.674478634501,49.7886574098971,22.168714400181223,1997,Mauritius,9.39,9.39
29.3773895218304,21.0130048685008,49.6096056096688,24.91372939368399,2016,Guatemala,2.583,2.583
46.1299086672281,11.9174121114202,41.9527028319227,23.432388191787172,2019,Haiti,14.057,14.057
47.3910471629541,13.0020040298384,39.6069488072075,22.567697340770334,1991,Georgia,2.7,2.7
19.4086541606654,24.4582972283428,56.1330120643966,24.444065638481998,2015,Serbia,17.66,17.66
1.37038533551108,18.806376161669,79.8232385028199,23.491247493721236,2008,Brunei Darussalam,6.216,6.216
3.71185733403419,22.3372512195878,73.950891446378,26.335916660099226,2018,Finland,7.361,7.361
21.5577486710314,16.5781978166068,61.8641825697652,23.25453503395547,2022,Namibia,19.695,19.695
37.854962194929,22.8121268536262,39.3329109514448,23.51631960067591,2000,Sri Lanka,7.74,7.74
22.9897410974115,21.1445071011917,55.8657738025175,23.87617261366812,2019,Senegal,2.863,2.863
4.80523070876038,29.4034980125348,65.7912712787048,27.86359738556463,2006,Spain,8.452,8.452
60.6094375847848,9.86283700806274,29.5277254071524,20.13197969808393,2003,Guinea-Bissau,3.244,3.244
73.2536199125688,7.39140660940503,19.3549734780262,21.923751315802036,1991,Uganda,3.464,3.464
1.09257020407868,34.9940998892372,63.9133299066841,24.18785746832721,2012,Bahrain,1.2,1.2
18.7558823054873,32.463435589091,48.7806821054217,24.163167299690723,2004,Tunisia,14.23,14.23
0.291123714689386,16.8319189704684,82.8769573148422,25.924903300635325,2005,"Hong Kong SAR, China",5.58,5.58
3.52383379524917,12.1250252195428,84.3511409852081,23.133727278325498,2014,"Bahamas, The",13.8,13.8
0.122980779860976,14.8341673458462,85.0428518742928,26.57881288564395,2020,Singapore,4.1,4.1
3.70135281933065,21.0393655284777,75.2592942587215,27.257248986867396,2005,Netherlands,5.872,5.872
41.0100096445042,24.0196454643565,34.9703448911393,26.42692693935654,2015,Pakistan,3.566,3.566
2.67860225798179,28.250550420291,69.0708209637581,26.386315161737215,1995,Belgium,9.337,9.337
5.45125434111613,26.0115391892904,68.5372064695935,26.785268991502477,2008,Austria,4.198,4.198
9.33004527364395,19.5885244160833,71.0814303102728,25.16585511563786,2018,Dominican Republic,5.861,5.861
3.73691693455002,26.238075651154,70.0250446720646,25.87795163675566,1997,Denmark,5.4,5.4
63.49849630949,6.1194931188656,30.3820105716444,22.89735844852059,2015,Guinea,5.224,5.224
41.5779985217219,21.6842429727841,36.737758505494,23.48295755218463,1998,Sri Lanka,9.17,9.17
15.0852365286532,34.2378730492119,50.6768942511229,26.700536682856214,2022,"Iran, Islamic Rep.",9.085,9.085
24.9846279899949,31.3624640807428,43.6529079292623,25.603319022779484,1991,"Iran, Islamic Rep.",11.1,11.1
30.5923825197169,26.3388615274568,43.0687332158438,23.730779670841972,2001,Syrian Arab Republic,11.63,11.63
56.7754012754324,10.6285044029963,32.5963905204511,21.580869592315413,2016,Bhutan,2.705,2.705
49.6903542996324,12.2199478108828,38.0896713571426,22.99325715425489,2000,"Yemen, Rep.",11.557,11.557
66.824023233119,8.27679862670633,24.8991781401747,18.77030441909941,1995,Equatorial Guinea,7.738,7.738
55.6571348242213,9.66859177863946,34.6742733971393,20.764920701494116,2011,Timor-Leste,3.384,3.384
44.4137148530298,11.0874729638691,44.4988121831011,19.3366028869957,1996,Samoa,3.516,3.516
10.2852996982852,20.6494494849335,69.0652603871282,25.703534631651305,2005,"Venezuela, RB",10.663,10.663
1.00871588483398,30.5431337076162,68.4481504075498,25.329673129565435,1997,Singapore,2.5,2.5
1.66542857827514,16.2517073638302,82.0828640578946,22.041816546247304,2013,Virgin Islands (U.S.),12.55,12.55
42.0339345106667,12.3296586585108,45.6365066499503,21.648901410304696,2005,Mongolia,7.017,7.017
16.7346980814152,24.9990112511381,58.2662906674467,23.756527830180705,1997,Iraq,8.286,8.286
20.39863600519,34.0802577234826,45.5210822657869,23.44596506190205,1998,Belarus,14.0,14.0
24.3563025210084,18.6712526871214,56.9724447918702,24.242431089552227,2011,Paraguay,4.67,4.67
49.7566128575142,16.6405621137525,33.6028292224604,25.04162165696573,2019,Myanmar,0.407,0.407
1.27662149309967,27.4052348471393,71.318143659761,28.956262145908937,2017,Germany,3.781,3.781
9.49560849139376,20.7334770601716,69.7709155343129,28.14423233125044,2021,Brazil,13.158,13.158
33.6800549578931,15.4744161773204,50.8455316630499,25.893606389210618,2009,Philippines,3.858,3.858
41.7356139798862,16.6454040605409,41.6189819595728,25.273431475939827,1996,Philippines,3.613,3.613
20.0799387385368,19.1572813357987,60.7646476532004,19.496089719982162,2014,Sao Tome and Principe,11.435,11.435
5.58427411033563,23.9383062292575,70.4774196604069,23.393014959226093,2019,Mauritius,6.331,6.331
2.50618339059219,18.3034021382929,79.1904144711149,23.042437607393204,2006,"Bahamas, The",7.54,7.54
14.6288553040332,31.768360619208,53.6027840767587,23.263533721610894,2018,North Macedonia,21.208,21.208
2.45789873334491,22.7091572563178,74.8329440103373,29.8960260373449,1999,United States,4.219,4.219
3.68074588613524,28.28856969008,68.0306888177189,28.46695783379937,2011,Italy,8.359,8.359
2.72485916923008,16.5101044667233,80.7657884642865,22.557015178619736,2022,Barbados,8.365,8.365
60.3435677683652,5.28315584531908,34.3732763863158,20.348442409696712,2001,"Gambia, The",9.708,9.708
6.24347016099593,24.2702314867263,69.4875571164231,21.99198787468132,1998,New Caledonia,18.623,18.623
25.8978839629631,24.1797430038117,49.9223807496234,25.224140790421448,2022,Uzbekistan,4.49,4.49
1.00494891890614,18.0561063330652,80.9389417503734,28.766942828022362,2022,United Kingdom,3.73,3.73
9.7432301594001,30.850998486007,59.4057713545929,26.142199805576492,2022,Algeria,12.346,12.346
74.9932171276369,7.1939274836766,17.8128791257726,21.82633241020953,1993,Malawi,5.002,5.002
70.8922607603148,7.37081551552738,21.7369339527641,23.45982916207595,2022,Niger,0.418,0.418
68.7596522787268,8.67592878208985,22.5644189391834,20.347102349186326,1997,Eritrea,5.328,5.328
9.11274864224102,37.0585181510938,53.8288382963698,24.305337529335244,2005,Slovenia,6.506,6.506
18.6142978994681,17.205418278603,64.1802838219289,25.068991491906925,2013,Cuba,3.29,3.29
90.2330216367484,2.2176233704184,7.54940959661457,20.440420543669187,1994,Rwanda,12.222,12.222
27.636611791139,26.063311084131,46.30007712473,23.761995090898804,1999,Serbia,13.7,13.7
2.88147341320923,16.0627435447889,81.0557830420018,23.024045300873,2009,"Bahamas, The",14.25,14.25
26.1267844333381,16.316215592753,57.556999973909,26.12862884236535,2018,Peru,3.492,3.492
24.769468625484,18.3004112200884,56.9301201544276,26.61422236887344,2020,Philippines,2.522,2.522
31.8757319932155,18.8946380482037,49.2296299585809,24.85339677234556,2015,Guatemala,2.506,2.506
1.95359409847315,19.2764625150112,78.7699433865157,22.22378134237934,2006,Virgin Islands (U.S.),10.36,10.36
73.3571582289302,5.98857152699561,20.6542702440742,23.02412056763375,2010,Madagascar,4.28,4.28
27.1661714901122,22.73442828105,50.0994087816022,25.01618851465582,2013,Uzbekistan,4.86,4.86
8.30059099604578,18.9184093634286,72.7809996405256,24.85397951222868,2019,Uruguay,8.836,8.836
7.57875534975093,23.9668841647372,68.4543604855118,21.834704970732236,1994,New Caledonia,18.948,18.948
57.7968301957422,18.6122380438133,23.5909349566108,25.711544943112603,1994,Thailand,1.347,1.347
15.051310755712,23.5508696448721,61.3978195994159,27.484503780324722,1998,Brazil,10.15,10.15
9.79260498354977,20.7789772608117,69.4284177556385,24.64211362185777,2011,Uruguay,6.307,6.307
10.6137182156443,39.6469419908941,49.7393397934616,23.540945853185068,1993,Slovak Republic,12.2,12.2
54.1130312126162,11.136159954707,34.7508088326768,22.756575124298788,1999,"Yemen, Rep.",11.46,11.46
56.7075062685015,5.7175689214527,37.5749248100458,24.920544924320446,2021,Angola,15.799,15.799
32.8034331435309,22.1289928141813,45.0675180037736,23.419627338042613,2021,"Congo, Rep.",21.96,21.96
59.194847361396,9.25678344854225,31.5483766874697,24.35868402986113,2015,"Congo, Dem. Rep.",4.439,4.439
20.1602055971831,17.8535787594079,61.986215643409,21.384127394189704,1999,Fiji,4.702,4.702
44.6560325183224,17.7779146394038,37.5661475926303,23.30790517406639,2008,Albania,13.06,13.06
71.6786696245792,8.05640305270281,20.264927322718,23.213910264009492,2016,Mozambique,3.457,3.457
8.31174438687392,23.3642221336522,68.3245870422036,22.141423459537066,2015,Maldives,6.604,6.604
9.71052012238174,19.9199811720405,70.3671452106378,20.71239586213812,2022,St. Vincent and the Grenadines,19.417,19.417
67.3324289172521,8.73093414149963,23.9366369412482,21.342064159844863,2009,Eritrea,5.583,5.583
45.7353987656211,18.2528497686529,36.0117514657259,22.999365930078636,2009,Benin,0.949,0.949
32.5952505057701,32.2379450673833,35.1669419578082,21.29249396945822,2008,Lesotho,15.907,15.907
8.48611163209423,24.5580760718707,66.9558122960351,24.488793826514964,2011,Lithuania,15.39,15.39
42.7877147189869,12.592236812608,44.6200414474581,23.65381380829046,2005,Kenya,2.745,2.745
27.4221230236236,29.695781681681,42.8820952946953,30.06953682853316,2016,China,4.56,4.56
68.6242327195089,7.65612489991994,23.7189751801441,18.524193819975757,1991,Equatorial Guinea,7.25,7.25
2.4966501907483,20.232669694062,77.2706910245476,28.65403890483614,2018,France,9.018,9.018
45.1701436145309,11.8175183435704,43.0123252290111,24.478874430235177,2013,Cote d'Ivoire,4.255,4.255
72.0344303228417,7.5488389174241,20.4167307597342,22.473477152837702,1995,Uganda,3.235,3.235
47.2185489495172,7.86869458331413,44.9127564671687,24.976139994431087,2009,Angola,16.431,16.431
14.4356891975652,36.9204240237758,48.643886778659,23.14949474694674,1997,Bulgaria,13.7,13.7
34.4117572015411,14.9610049413586,50.6272378571003,20.004080577855476,1995,Cabo Verde,12.969,12.969
37.3574763513946,21.4075880342537,41.2349356143517,22.831099401862367,2003,Honduras,5.3,5.3
6.87845216607059,23.7253086258542,69.3962267717585,26.517679710736292,2005,Saudi Arabia,6.051,6.051
36.6408340676478,26.5674926215365,36.7916733108157,24.41200860573452,2022,Cambodia,0.231,0.231
59.6447285589934,16.3199193126825,24.035352403983,26.872578907683742,2000,India,7.624,7.624
36.0594762410758,22.1037180501285,41.8368481445395,22.695489309625458,2000,Honduras,3.881,3.881
72.9713906990229,10.9270692620419,16.1015400389352,22.707563703370752,2004,Nepal,10.71,10.71
43.4608057432294,12.0754807286476,44.4637135281231,24.547877498214504,2015,Cote d'Ivoire,2.579,2.579
70.7054804234444,7.00496002642701,22.2895735297129,24.148976102607225,2017,Uganda,3.428,3.428
4.30925595545267,30.1955580456974,65.495087703778,24.816404718415566,2022,Slovenia,4.011,4.011
3.64304646775169,26.9014233322483,69.4555391846057,28.407247393349326,2014,Italy,12.683,12.683
36.8041005877645,11.1275087043183,52.0686455927857,23.468698417972707,2008,Gabon,19.191,19.191
13.0440897514642,24.5354501274629,62.4204546507175,27.896539020827802,2019,Mexico,3.477,3.477
29.2955133442266,16.1878744553377,54.5166122004357,23.740791680839262,2022,Gabon,20.399,20.399
50.9119959622249,10.5017117977221,38.586292240053,21.353824427398287,2021,Guinea-Bissau,3.031,3.031
33.4660129659749,27.2505325473826,39.2834675033827,24.429833582173483,2008,Sri Lanka,5.22,5.22
12.4597348592096,25.3307627649517,62.2095023758387,25.210069712062026,2007,Iraq,8.646,8.646
2.60567145894032,20.4110167522658,76.9833007954354,28.582241955356526,2017,France,9.409,9.409
56.3452289715993,10.8500771939178,32.8047493696756,22.974212089176458,2013,Moldova,1.873,1.873
30.4969622166542,14.3419307842383,55.1611069991075,22.70404312050887,2005,Namibia,22.107,22.107
83.8737762554938,2.69000997835862,13.4362071205541,23.22246897464446,1998,Tanzania,3.28,3.28
2.87190030699713,20.2938086171976,76.8342910758053,28.535404281203025,2016,France,10.057,10.057
10.7794154384212,21.8392823029786,67.3813757329062,23.957459225784106,1998,Uruguay,9.362,9.362
22.2118167588605,26.7808807513159,51.0073096413448,25.853034705148225,1997,South Africa,22.518,22.518
50.6929932177496,12.5712830721511,36.7358163005486,21.912310218237806,1999,Albania,20.835,20.835
2.02718758247911,23.4357026747694,74.5371097427515,25.628555723521867,2001,Israel,11.812,11.812
80.7892701255145,3.20639301784973,16.0043368566358,21.260252289385573,2001,Chad,0.787,0.787
52.0421296464874,10.6937134646249,37.264191901226,22.14727157198055,1999,Haiti,7.2,7.2
1.36985577126422,16.9585078035782,81.6716364251576,23.562215483560344,2014,Brunei Darussalam,6.862,6.862
72.2047860366892,8.08832156393704,19.70688545284,22.98767510554585,1991,"Congo, Dem. Rep.",3.267,3.267
75.8100471503917,6.51635636117413,17.6735964884342,23.369933818818772,2017,Burkina Faso,4.656,4.656
19.9120180870109,20.2410003759195,59.8469755156128,25.48622934599319,2004,Colombia,13.717,13.717
2.52136752136752,33.8100501031536,63.6685823754789,21.719916840622297,1993,Malta,6.346,6.346
8.75078536228251,24.3430837878037,66.9061308499138,23.969427219786766,2009,Latvia,17.515,17.515
31.8349649569764,19.9568271555957,48.208207887428,25.089956315824846,2004,"Egypt, Arab Rep.",10.32,10.32
32.4538061247937,27.2323763896547,40.3138174855516,24.1998872384356,2007,Sri Lanka,5.97,5.97
66.0701692361799,5.80544090899852,28.1243898548216,22.638000351743088,2011,Guinea,5.094,5.094
14.1502466812471,25.5966464913619,60.2531068273909,23.810736896819627,2003,Iraq,8.955,8.955
2.79831847781267,20.9802309629334,76.2214505592539,28.015102790295714,2014,Australia,6.078,6.078
0.249110320284698,13.7996167533534,85.9526416643854,22.52348938475186,2018,Guam,5.449,5.449
49.1987536908261,11.7624311905737,39.0388428587439,23.288887740497096,2011,Haiti,14.485,14.485
25.0449194346593,26.2206317451979,48.7344488201428,24.716327506890334,2008,Serbia,13.67,13.67
57.1901599647784,6.36771108502104,36.4424346932785,21.259104450001978,2010,Bhutan,3.32,3.32
40.4634496425215,9.73217103320971,49.8040399995928,22.223651385190898,1998,Gabon,17.176,17.176
44.0481829715696,11.0177020296762,44.9341149987542,23.446125576798035,2015,Georgia,16.506,16.506
55.8493824189707,14.6269083212789,29.5237776216089,20.90668082096025,1993,Armenia,5.3,5.3
47.3063798039789,17.6272294077902,35.066392616015,25.470591099931802,2010,Bangladesh,3.379,3.379
38.2023807906943,12.8959538653574,48.9016397181469,22.707903868958674,2003,Azerbaijan,9.17,9.17
48.0893403343673,18.3223875883447,33.5883020971581,22.67403719627647,2006,Benin,0.889,0.889
6.81973023921485,20.278035711224,72.9022340495611,25.896930627206597,2012,New Zealand,6.931,6.931
26.0184292940708,17.7969789806153,56.1845917253139,26.02744371496274,2013,Peru,3.575,3.575
19.2411903681267,26.7771810000727,53.9816971919148,23.17001150831078,2000,Lithuania,15.931,15.931
13.5715933777811,29.07621544685,57.3521612105776,24.92493246112597,2022,Serbia,8.439,8.439
74.3184966193893,7.60262224111663,18.078881139494,22.273221103768925,1999,"Congo, Dem. Rep.",3.22,3.22
14.1844887514038,17.2317697721441,68.583787108777,24.674825060658783,2014,Costa Rica,8.499,8.499
8.51775238398701,22.8729987828454,68.6092402676883,26.478860534943554,2008,"Venezuela, RB",6.245,6.245
45.5146941324047,12.9288181778421,41.5564876897532,23.26528900932506,2000,Kenya,2.889,2.889
31.8040709820057,19.8389390048928,48.357026275033,22.72478423760636,2020,Togo,2.225,2.225
13.2850386990092,31.018936057913,55.6960252430778,25.48558108794617,1997,Portugal,6.571,6.571
8.21844642224443,21.1331630521579,70.6483905255977,24.474594912222233,2006,Oman,4.383,4.383
17.4054240517721,27.065266831616,55.5293144681133,27.33269773134785,2000,Mexico,2.646,2.646
27.1330777944278,23.1715970940398,49.6953168888544,24.967512384400777,2017,Uzbekistan,5.83,5.83
3.88444905469711,26.1223289326616,69.9932220126413,28.2660683038318,2016,Italy,11.688,11.688
27.9054213849593,17.948563087588,54.1460155274528,25.092544662483615,2011,Ecuador,3.458,3.458
68.899725868241,9.35016771664252,21.7501064151164,23.507153900107657,1993,Cameroon,9.089,9.089
46.293750148038,18.2495541942957,35.4566674599621,23.004395859890902,2008,Benin,0.894,0.894
1.04457295842013,12.5235950155295,86.4314560098667,24.818802758311357,2015,Luxembourg,6.796,6.796
17.4779410495053,20.2027178699083,62.3210678086095,20.60964081255902,2001,St. Lucia,18.546,18.546
19.8382767127813,32.1836731304571,47.9780501567616,25.88966348096198,1998,Poland,9.935,9.935
39.6483361684867,10.0427316833894,50.3089321481239,22.337346040107775,2001,Gabon,17.762,17.762
14.6743533173802,26.879089980232,58.4465567023877,23.96356568717525,1995,Libya,19.443,19.443
45.8188347830156,15.5253585838096,38.6558066331748,24.850989228302627,1993,Philippines,3.863,3.863
10.6668412101802,32.0416225392504,57.2915362505694,27.08068150003349,1991,Spain,15.929,15.929
3.87184539459638,25.2563641132943,70.871180464475,23.760768161268405,1995,Luxembourg,2.918,2.918
84.5830709337608,2.60176010878942,12.8151609166049,22.62268280229858,1992,Tanzania,3.679,3.679
20.3194885055505,25.2012689598537,54.4787537210928,20.868349004237803,1991,Eswatini,20.684,20.684
17.0239214719179,23.5033703224946,59.4727082055875,27.3687898089061,1995,Brazil,7.092,7.092
38.5943125814827,13.7700687987205,47.6356139224841,26.88556431595129,2019,Nigeria,5.206,5.206
24.0580462820036,26.7706220515048,49.1713413179657,27.045967796027167,2006,Turkiye,10.227,10.227
86.4316862319352,3.2835410282702,10.2847727397946,21.58889299948803,2004,Rwanda,11.731,11.731
18.4678901028634,32.9430091909778,48.5891007061588,26.381277272577325,2021,Romania,5.59,5.59
4.04578701838922,27.8299221146951,68.1242908669157,28.123345918620288,2008,Spain,11.254,11.254
32.659529065574,22.0071368341859,45.3333341002401,23.360653042750727,2019,"Congo, Rep.",20.392,20.392
30.1854113976682,15.8227666615052,53.9920131063052,23.453875395729288,2020,Gabon,21.27,21.27
15.9409683691318,27.1615472549697,56.8974893250113,25.93051864433371,2012,Ukraine,7.529,7.529
32.5521574952388,20.6849869206337,46.7628555841275,23.384050399984865,2005,Uzbekistan,7.092,7.092
